 Code, Item,Brand,Exp.,MRP ,,Discount Price,Discount Percent,Barcode,Manufactureer,Small Image,Large Image,Short Description,Long Description
53210,PATANJALI MOONG DAL CHILKA,Patanjali,May-17,90,,,,8904109474149,,,,,
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,Dec-19,50,,,,8904109474057,,,,,
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,May-17,50,,,,8904109474057,,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,Dec-18,96,,,,8904109474156,,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,Dec-19,96,,,,8904109474156,,,,,
17890,PATANJALI MOOSLI PAK 200GM,Patanjali,May-17,260,,,,8904109490286,,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,Sep-17,90,,,,8904109463006,,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,Jun-17,90,,,,8904109463006,,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,Mar-18,60,,,,8904109451355,,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,Mar-18,60,,,,8904109451355,,,,,
I01374,PATANJALI MULTANI MITTI SOAP 75GM,Patanjali,Nov-18,35,,,,8904109450228,,,,,
I14146,PATANJALI MULTIFLORA HONEY 250GM,Patanjali,Dec-19,75,,,,8904109440229,,,,,
III462,PATANJALI MUSLEI FRUIT & NUT,Patanjali,Dec-19,195,,,,8904109463013,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,May-17,130,,,,8904109465406,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,Mar-18,130,,,,8904109465406,,,,,
I17099,PATANJALI MUSTERD OIL POUCH 1LTR,Patanjali,May-17,130,,,,8904109465406,,,,,
I17806,PATANJALI NAMKEEN BISCUIT 125GM,Patanjali,Dec-19,15,,,,8902351222297,,,,,
I17109,PATANJALI NAMKEEN BISCUITS 80GM,Patanjali,Jul-17,10,,,,8902351222235,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,Aug-17,5,,,,8902351222259,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 125GM,Patanjali,Dec-19,15,,,,8902351222297,,,,,
I18206,PATANJALI NAMKEEN MOONG DAL,Patanjali,Dec-17,10,,,,8904109443107,,,,,
I14433,PATANJALI NAMKEEN MOONG DAL 200GM,Patanjali,Dec-19,52,,,,8904109443091,,,,,
II8898,PATANJALI NAT KHAT BISCUIT 40GM,Patanjali,Dec-19,5,,,,8902351222327,,,,,
II8900,PATANJALI NAT KHAT BISCUIT 80GM,Patanjali,Oct-18,10,,,,8902351222334,,,,,
II8865,PATANJALI NEEM & TULSI FACE WASH,Patanjali,Jun-18,45,,,,8904109450457,,,,,
I18204,PATANJALI NEEM TULSI FACE WASH,Patanjali,Dec-18,70,,,,8904109400605,,,,,
II9599,PATANJALI NEEM-ALOE VERA FACE PACK,Patanjali,Apr-18,60,,,,8904109451379,,,,,
I18100,PATANJALI NOODLES CHATPATA FAMILY PACK,Patanjali,Nov-17,38,,,,8904109410000,,,,,
I15797,PATANJALI NOODLES WITH VEGITALES 70GM,Patanjali,Jun-17,15,,,,8904109409981,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,Apr-17,15,,,,8902351222310,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,Apr-17,15,,,,8902351222310,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,Jul-18,15,,,,8902351222310,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,Apr-17,10,,,,8902351222358,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,Jul-17,10,,,,8902351222358,,,,,
I14492,PATANJALI OATS 500GM,Patanjali,Oct-17,110,,,,8904109470837,,,,,
I14097,PATANJALI OLIVE HAND WASH 175ML,Patanjali,Apr-18,90,,,,8904109463273,,,,,
202351,PATANJALI ORANGE ALOE VERA FACE WASH,Patanjali,Jan-18,45,,,,8904109450464,,,,,
II8899,PATANJALI ORANGE DELITE BISCUIT,Patanjali,Dec-22,10,,,,8902351222273,,,,,
I16147,PATANJALI ORANGE JUICE 1L,Patanjali,Dec-19,85,,,,8904109463334,,,,,
I01389,PATANJALI ORANGE SQUASH 750ML,Patanjali,Jun-17,75,,,,8904109445033,,,,,
I06818,PATANJALI PACHAK AJWAIN WITH ALOEVERA,Patanjali,Dec-19,46,,,,8904109465192,,,,,
I05214,PATANJALI PACHAK ANARDANA,Patanjali,Dec-19,35,,,,8904109465208,,,,,
I07518,PATANJALI PACHAK ANARDANA CHURNA,Patanjali,Jul-17,35,,,,8904109465765,,,,,
I05215,PATANJALI PACHAK HING GOLI,Patanjali,Jun-18,50,,,,8904109465338,,,,,
I15802,PATANJALI PACHAK HING PEDA 200GM,Patanjali,Jul-17,60,,,,8904109465246,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,Oct-17,60,,,,8904109470233,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,Sep-17,60,,,,8904109470233,,,,,
I07520,PATANJALI PACHAK JEERA KHATTI MITH  GOLI,Patanjali,May-17,32,,,,8904109465451,,,,,
I14094,PATANJALI PACHAK METHI NIMBU,Patanjali,Sep-17,35,,,,8904109465222,,,,,
I14095,PATANJALI PACHAK SHODHIT HARAD,Patanjali,Dec-19,22,,,,8904109491283,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,Sep-18,13,,,,8904109450099,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,Oct-18,13,,,,8904109450099,,,,,
II8876,PATANJALI PAPULAR  POWDER 1KG,Patanjali,Oct-19,46,,,,8904109460043,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,Sep-19,8,,,,8904109465901,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,Sep-19,6,,,,8904149460074,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,Jan-20,12,,,,8904109460036,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,Dec-20,16,,,,8904109443008,,,,,
I01394,PATANJALI PINEAPPLE JAM,Patanjali,Jun-19,70,,,,8904109445309,,,,,
I14090,PATANJALI POPULAR  DETERGENT POWDER 5KG,Patanjali,Dec-19,225,,,,8904109460098,,,,,
I14108,PATANJALI POPULAR POWDER 250GM,Patanjali,Feb-19,13,,,,8904109460067,,,,,
I14106,PATANJALI POPULAR POWDER 2KG,Patanjali,Oct-19,90,,,,8904109460081,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,Sep-19,24,,,,8904109460050,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,Sep-19,24,,,,8904109460050,,,,,
I13941,PATANJALI POWER VITA JAR,Patanjali,Aug-17,205,,,,8904109470387,,,,,
I17392,PATANJALI POWERVITA 100GM,Patanjali,Dec-18,45,,,,8904109471025,,,,,
I16317,PATANJALI POWERVITA REFIL,Patanjali,Aug-17,190,,,,8904109470424,,,,,
I15976,PATANJALI PRADASUDHA SYP,Patanjali,Jun-18,75,,,,8904109420450,,,,,
I14154,PATANJALI PREMIUM POWDER 500GM,Patanjali,Oct-17,95,,,,8904109463181,,,,,
I01400,PATANJALI PURE HONEY,Patanjali,Dec-19,135,,,,8904109449222,,,,,
II8891,PATANJALI PURE HONEY .,Patanjali,Dec-17,70,,,,8904109449215,,,,,
I15800,PATANJALI RAJMA 1KG,Patanjali,Dec-19,96,,,,8904109474132,,,,,
141445,PATANJALI RAJMA 500GM,Patanjali,Dec-19,65,,,,8904109474040,,,,,
I13945,PATANJALI RED CHILLI POWDER 200GM,Patanjali,Dec-19,60,,,,8904109463242,,,,,
I18141,PATANJALI RICE BRAN OIL,Patanjali,Nov-17,115,,,,8904109410307,,,,,
I18208,PATANJALI ROASTED CHANA PAPAD,Patanjali,Dec-18,45,,,,8904109443060,,,,,
I14151,PATANJALI ROSE BODY CLEANSER 125GM,Patanjali,Dec-18,45,,,,8904109420597,,,,,
I14101,PATANJALI ROSE FACE WASH 60GM,Patanjali,Apr-18,45,,,,8904109451003,,,,,
I16870,PATANJALI ROZANA BASMATI RICE 1KG,Patanjali,Dec-18,110,,,,8904109467912,,,,,
I17885,PATANJALI ROZANA BASMATI RICE 5KG,Patanjali,Dec-18,395,,,,8904109467929,,,,,
I01391,PATANJALI SALT,Patanjali,Mar-18,12,,,,8904109461026,,,,,
I16871,PATANJALI SAMPPORNA TRADITIONAL BASMATI,Patanjali,Oct-18,790,,,,8904109467899,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,Dec-18,160,,,,8904109467806,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,Nov-18,160,,,,8904109467806,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,Nov-18,790,,,,8904109467882,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,Oct-18,790,,,,8904109467882,,,,,
I16236,PATANJALI SAUNDARYA ALOE VERA GEL,Patanjali,May-18,50,,,,8904109400612,,,,,
I18089,PATANJALI SAUNDARYA BODY LOTION,Patanjali,Dec-18,100,,,,8904109451065,,,,,
I18661,PATANJALI SAUNDARYA BODY LOTION 200ML,Patanjali,Mar-19,180,,,,8904109400759,,,,,
I18662,PATANJALI SAUNDARYA BODY LOTION 400ML,Patanjali,Nov-19,350,,,,8904109400766,,,,,
92055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,Aug-18,40,,,,8904109400674,,,,,
92055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,Aug-18,40,,,,8904109400674,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,Jan-19,60,,,,8904109450426,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,Dec-18,60,,,,8904109450426,,,,,
I18002,PATANJALI SAUNDARYA NEEM TULASI FACE WAS,Patanjali,Dec-18,70,,,,8904109400605,,,,,
I14093,PATANJALI SENSITICVE TOOTH BRUSH,Patanjali,Mar-19,30,,,,8904109401268,,,,,
I16873,PATANJALI SHAKTHI XXL BASMATI RICE 5KG,Patanjali,Oct-18,540,,,,8904109467875,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,Apr-18,55,,,,8904109470851,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,May-18,55,,,,8904109470851,,,,,
I18001,PATANJALI SHISHU CARE BODY CLEANSER 75GM,Patanjali,Dec-18,45,,,,8904109449895,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,Oct-18,75,,,,8904109449857,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,Oct-18,75,,,,8904109449857,,,,,
I16670,PATANJALI SHISHU CARE CREAM,Patanjali,Oct-18,40,,,,8904109449871,,,,,
III672,PATANJALI SOAN PAPTDI ELAICHI 250GM,Patanjali,Dec-19,55,,,,8904109405501,,,,,
I17134,PATANJALI SONA MASOORI RICE 10KG,Patanjali,Dec-18,575,,,,8904109467943,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,Nov-18,320,,,,8904109467936,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,Dec-18,320,,,,8904109467936,,,,,
,PATANJALI SOUNDARYA AGING CREAM 50 GM,Patanjali,Jan-19,700,,,,8904109400544,,,,,
I14390,PATANJALI SOUNDARYA AGING CREAM 15GM,Patanjali,Sep-18,300,,,,8904109400698,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,Oct-18,35,,,,8904109400667,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,Jul-18,35,,,,8904109400667,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,Nov-18,35,,,,8904109400667,,,,,
I02122,PATANJALI SPICES  BLACK PEPPER POWDER,Patanjali,May-17,125,,,,8904109470325,,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,Dec-19,120,,,,8904109470271,,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,Jul-17,120,,,,8904109470271,,,,,
I02123,PATANJALI SPICES FENUGREEK WHOLE SEEDS,Patanjali,Nov-17,20,,,,8904109470462,,,,,
I01414,PATANJALI SPICES GARAM MASALA,Patanjali,Nov-17,65,,,,8904109465178,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,Mar-18,100,,,,8904109450358,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,Mar-18,100,,,,8904109450358,,,,,
I16723,PATANJALI SUPER  MILK BAR & ALMOND RS.15,Patanjali,Jul-17,15,,,,8904109469909,,,,,
I18372,PATANJALI SUPER BASMATI RICE 1KG,Patanjali,Jan-19,110,,,,8904109467783,,,,,
II8867,PATANJALI SUPER DISHWASH BAR,Patanjali,Jan-20,10,,,,8904109460012,,,,,
I16719,PATANJALI SUPER STAR COW MILK BAR,Patanjali,Dec-19,30,,,,8904109469985,,,,,
I01419,PATANJALI SWASARI PRAVAHI 250ML,Patanjali,Dec-19,50,,,,8904049100603,,,,,
I18472,PATANJALI TIBAR BASMATI RICE,Patanjali,Dec-19,400,,,,8904109467844,,,,,
II9596,PATANJALI TOMATO KETCHUP,Patanjali,Sep-17,70,,,,8904109463341,,,,,
I18468,PATANJALI TOMATO KETCHUP (ONION)1KG,Patanjali,Dec-19,120,,,,8904109420658,,,,,
I15726,PATANJALI TOMATO OATS 200GM,Patanjali,May-17,59,,,,8904109471001,,,,,
I12984,PATANJALI TOMATO OATS 400GM,Patanjali,Jun-17,110,,,,8904109471056,,,,,
33630,PATANJALI TONGUE CLEANER,Patanjali,Aug-26,35,,,,8904109401251,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,Nov-43,10,,,,8904109401213,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,Nov-26,10,,,,8904109401213,,,,,
II8894,PATANJALI TRIPLE ACTION SOFT BRUSH,Patanjali,Dec-19,25,,,,8904109401176,,,,,
I14394,PATANJALI TURMERIC POWDER 500GM,Patanjali,Jul-17,105,,,,8904109463495,,,,,
II8895,PATANJALI TURMERIC POWDER 200GM,Patanjali,Aug-17,40,,,,8904109463228,,,,,
I14395,PATANJALI TURMERIC POWDER 100GM,Patanjali,Sep-17,24,,,,8904109470448,,,,,
I18446,PATANJALI URAD CHILKA 500GM,Patanjali,Jun-17,67,,,,8904109474323,,,,,
I18488,PATANJALI URAD DHULI 1KG,Patanjali,Jul-17,144,,,,8904109474224,,,,,
I18487,PATANJALI URAD DHULI 500GM,Patanjali,Jul-17,73,,,,8904109474286,,,,,
I18485,PATANJALI URAD WHOLE 1KG,Patanjali,May-17,118,,,,8904109474248,,,,,
I18408,PATANJALI URAD WHOLE 500GM,Patanjali,May-17,60,,,,8904109474293,,,,,
I13946,PATANJALI WHOLE MILK POWDER 200GM,Patanjali,Nov-17,65,,,,8904109470059,,,,,
I14149,PATANJALI WHOLE MILK POWDER 500GM,Patanjali,Jun-19,160,,,,8904109470394,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,Nov-18,55,,,,8904109400230,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,Nov-18,55,,,,8904109400230,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,Jan-19,160,,,,8904109467813,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,Dec-18,160,,,,8904109467813,,,,,
I01298,PATANLALI ALOEVERA GEL 150ML,Patanjali,Mar-18,80,,,,8904109400353,,,,,
I14231,18 HERBS DESI GHEE 200ML,18 HERBS,Dec-18,285,,,,8906046410099,,,,,
I14232,18 HERBS DESI GHEE 500ML,18 HERBS,May-17,650,,,,8906046410105,,,,,
I14237,18 HERBS DIA HEALTH T 50'S,18 HERBS,Feb-18,230,,,,8906046410037,,,,,
I14235,18 HERBS DIA HEALTH TEA 15+2 BAGS,18 HERBS,Aug-17,95,,,,8906046410464,,,,,
I07770,18 HERBS GREEN TEA LEMON 10'S,18 HERBS,Nov-17,95,,,,8906046410662,,,,,
I14233,18 HERBS HAIR OIL 50ML,18 HERBS,Jul-18,210,,,,8906046410785,,,,,
I17283,18 HERBS HERBO PROTEIN POWDER 100GM,18 HERBS,Aug-17,293,,,,8906046410266,,,,,
I14234,18 HERBS HIBISCUS TEA 10+2,18 HERBS,Nov-17,100,,,,8906046410488,,,,,
I14236,18 HERBS HIBISCUS TEA 40'S,18 HERBS,Aug-17,350,,,,8906046410228,,,,,
I14229,18 HERBS LEXA TEA 15+2 TEA BAGS,18 HERBS,Oct-17,95,,,,8906046410563,,,,,
I14227,18 HERBS PREMIUM GREEN MINT TEA 15+2,18 HERBS,Nov-17,95,,,,8906046410549,,,,,
I14226,18 HERBS PREMIUM GREEN TEA 10+2 TEA BAGS,18 HERBS,Nov-17,60,,,,8906046410013,,,,,
I14228,18 HERBS PREMIUM GREEN TULSI TEA 15+2,18 HERBS,Oct-17,95,,,,8906046410525,,,,,
I14373,18HERB PREMIUM GREEN TREA 50'S,18 HERBS,Dec-17,240,,,,8906046410006,,,,,
000070,1ST BITES WHEAT POWDER 400GM,,Feb-17,210,,,,8904079200014,,,,,
I15479,24 MANTRA ANCIENT GRAINS KODO MILLE500GM,24 MANTRA,Nov-17,95,,,,8904083516446,,,,,
I15480,24 MANTRA ANCIENT GRAINS LITTLE MILLET 5,24 MANTRA,Dec-17,95,,,,8904083516453,,,,,
I17881,24 MANTRA ASSAM TEA,24 MANTRA,Dec-18,79,,,,8904083500353,,,,,
I17665,24 MANTRA BIRYANI 200GM,24 MANTRA,May-17,99,,,,8904083519805,,,,,
I17665,24 MANTRA BIRYANI 200GM,24 MANTRA,Dec-19,99,,,,8904083519805,,,,,
I15470,24 MANTRA CUMIN POWDER 100GM,24 MANTRA,Dec-19,70,,,,8904083501695,,,,,
I18290,24 MANTRA CUMIN SEEDS,24 MANTRA,Dec-19,70,,,,8904083500674,,,,,
I15472,24 MANTRA HIMALAYAN CRYSTAL SALT 1KG,24 MANTRA,Dec-19,90,,,,8904083518266,,,,,
I17664,24 MANTRA KHICHDI 200GM,24 MANTRA,Nov-19,99,,,,8904083519775,,,,,
I15475,24 MANTRA KISMIS 100GM,24 MANTRA,Dec-19,75,,,,8904083506614,,,,,
I15485,24 MANTRA LEMON GREEN TEA BLAST 250ML,24 MANTRA,Feb-17,49,,,,8904083518204,,,,,
I15463,24 MANTRA MUSTARD OIL 1LTR,24 MANTRA,Apr-17,375,,,,8904083505983,,,,,
I18287,24 MANTRA MUSTARD SMALL,24 MANTRA,Dec-19,35,,,,8904083500612,,,,,
I15461,24 MANTRA ORGA KARDI (SAFFLOWER)OIL,24 MANTRA,Dec-19,375,,,,8904083501060,,,,,
I15458,24 MANTRA ORGANIC BAJRA FLOUR 500GM,24 MANTRA,Dec-19,60,,,,8904083506065,,,,,
I15458,24 MANTRA ORGANIC BAJRA FLOUR 500GM,24 MANTRA,Dec-19,60,,,,8904083506065,,,,,
I15459,24 MANTRA ORGANIC BESAN 500GM,24 MANTRA,Dec-19,110,,,,8904083506119,,,,,
I15457,24 MANTRA ORGANIC MULTIGRAIN ATTA 500GM,24 MANTRA,Jul-17,90,,,,8904083506034,,,,,
I15467,24 MANTRA ORGANIC PANCHARATAN DAL 500GM,24 MANTRA,Dec-19,120,,,,8904083514275,,,,,
I15455,24 MANTRA ORGANIC POHA 500GM,24 MANTRA,Sep-17,60,,,,8904083504849,,,,,
I15794,24 MANTRA ORGANIC RAGI FLAKES 300GM,24 MANTRA,Dec-19,149,,,,8904083513100,,,,,
I15456,24 MANTRA ORGANIC RED POHA 500GM,24 MANTRA,Dec-19,80,,,,8904083504894,,,,,
I15456,24 MANTRA ORGANIC RED POHA 500GM,24 MANTRA,Sep-17,80,,,,8904083504894,,,,,
I18726,24 MANTRA ORGANIC RED RICE 1KG,24 MANTRA,Dec-18,89,,,,8904083505181,,,,,
I15471,24 MANTRA ORGANIC TAMARIND WHOLE 500GM,24 MANTRA,Dec-17,145,,,,8904083504658,,,,,
I15465,24 MANTRA ORGANIC URAD DAL BLACK SPLINT,24 MANTRA,Jan-18,130,,,,8904083503941,,,,,
I15476,24 MANTRA ORGANIC WHEAT GRASS POWDER 100,24 MANTRA,Dec-19,290,,,,8904083502128,,,,,
I18729,24 MANTRA PAPPADAM SPICED 100G,24 MANTRA,Dec-18,65,,,,8904083511564,,,,,
I17706,24 MANTRA POHA MIX 200GM,24 MANTRA,Jun-17,60,,,,8904083518839,,,,,
I17706,24 MANTRA POHA MIX 200GM,24 MANTRA,Dec-19,60,,,,8904083518839,,,,,
I17666,24 MANTRA PONGAL 200GM,24 MANTRA,May-17,99,,,,8904083519782,,,,,
I18727,24 MANTRA SONAMASURI BROWN RICE 1KG,24 MANTRA,Dec-18,95,,,,8904083504986,,,,,
I18572,24 MANTRA WHITE SESAME 100GM,24 MANTRA,Dec-19,60,,,,8904083504696,,,,,
I18113,24MANTRA ORGANIC AJWAIN -100G,24 MANTRA,Aug-17,65,,,,8904083500698,,,,,
I17904,24MANTRA ORGANIC ASSAM TEA - 100GM,24 MANTRA,Oct-18,90,,,,8904083512691,,,,,
I18117,24MANTRA ORGANIC ATTA 5KG,24 MANTRA,Aug-17,280,,,,8904083506485,,,,,
I17901,24MANTRA ORGANIC BARNYARD MILLET -500GM,24 MANTRA,Nov-17,95,,,,8904083516460,,,,,
I18112,24MANTRA ORGANIC CHAAT MASALA - 50G,24 MANTRA,Aug-17,60,,,,8904083508670,,,,,
I18116,24MANTRA ORGANIC CLOVES 50GM,24 MANTRA,Aug-17,200,,,,8904083500568,,,,,
I18114,24MANTRA ORGANIC DRY GINGER POWDER 50G,24 MANTRA,Aug-17,50,,,,8904083501947,,,,,
I17899,24MANTRA ORGANIC FOXTAIL MILLET -500GM,24 MANTRA,Dec-17,95,,,,8904083516439,,,,,
I17893,24MANTRA ORGANIC GARLIC PASTE - 140GM,24 MANTRA,Sep-17,75,,,,8904083512028,,,,,
I17905,24MANTRA ORGANIC GINGER PASTE -140GM,24 MANTRA,Oct-17,90,,,,8904083500322,,,,,
I17896,24MANTRA ORGANIC MULTIGRAIN FLAKES-300G,24 MANTRA,Apr-17,149,,,,8904083513094,,,,,
I18115,24MANTRA ORGANIC MUSTARD BIG - 100GM,24 MANTRA,Dec-19,30,,,,8904083500599,,,,,
I17894,24MANTRA ORGANIC PEANUT BUTTER CREAMY,24 MANTRA,Oct-17,75,,,,8904083512813,,,,,
I17891,24MANTRA ORGANIC SONAMASURI RICE 5KG,24 MANTRA,Dec-19,475,,,,8904083505099,,,,,
I17892,24MANTRA ORGANIC STRAWBERRY JAM -350GM,24 MANTRA,Nov-17,180,,,,8904083502777,,,,,
I17903,24MANTRA ORGANIC TULSI TEA - 50GM,24 MANTRA,Oct-18,90,,,,8904083514954,,,,,
I01283,AAROGYA BESAN,AAROGYA,Dec-19,90,,,,8904109465161,,,,,
I01283,AAROGYA BESAN,AAROGYA,Jun-17,90,,,,8904109465161,,,,,
I17269,ACV RAW WITH MOTHER 500ML,ACV,Dec-18,299,,,,641370275058,,,,,
I17270,ACV WITH GINGER&GARLIC&HONEY 500ML,ACV,Dec-18,800,,,,627354113264,,,,,
I17267,ACV WITH THE MOTHER 500ML,ACV,Dec-18,400,,,,641370275058,,,,,
I18334,ADIRA ORGANIC APPLE CIDER VINEGAR,ADIRA,Jun-18,499,,,,10816010000021,,,,,
I14272,AKSHAYA'S MULTANI MATTI AYURVEDIC SOAP1,AKSHAYA,Oct-18,45,,,,8908006414017,,,,,
I16968,AKSHAYA'S NEEM TULSI SOAP,AKSHAYA,Oct-19,45,,,,8908006414215,,,,,
I16964,AKSHAYA'S PANCHAGAVYA ALEOVERA SOAP,AKSHAYA,Oct-18,45,,,,8908006414239,,,,,
I16965,AKSHAYA'S PANCHAGAVYA AYURVEDIC SOAP,AKSHAYA,Oct-18,75,,,,8908006414024,,,,,
I16969,AKSHAYA'S PANCHAGAVYA HAIR OIL,AKSHAYA,Oct-18,130,,,,8908006414048,,,,,
I15513,ALL - IN - ONE (HALIDIRAM),HALDIRAM,Apr-17,35,,,,8904004402025,,,,,
I14791,ALL IN ONE (HALDIRAMS) 350GM,HALDIRAM,Apr-17,80,,,,8904004402063,,,,,
338927,ALMOND CHOCOLATE,ALMOND,Dec-17,3,,,,9556138000128,,,,,
I17370,ALOE VEDA  AC&LEMON FACE WASH 100ML,ALOE VEDA,Jul-18,210,,,,8906040271474,,,,,
I17345,ALOE VEDA AVOCADO&CUCUMBER GEL 100GM,ALOE VEDA,Jun-19,75,,,,8906040270064,,,,,
I17361,ALOE VEDA CITRUS SPLASH TALC PWDR 100GM,ALOE VEDA,Jul-17,75,,,,8906040271665,,,,,
I17347,ALOE VEDA CITRUS&LEMON GRASS OIL 100GM,ALOE VEDA,Jun-19,75,,,,8906040270125,,,,,
I17351,ALOE VEDA COCONUTOIL&LEMONGRASS 100GM,ALOE VEDA,Aug-18,75,,,,8906040270170,,,,,
I17343,ALOE VEDA LAVENDER WITH TEATRE OIL 100GM,ALOE VEDA,Jun-19,75,,,,8906040270040,,,,,
I17367,ALOE VEDA MILD NOURISHING SHAMPOO 200ML,ALOE VEDA,Feb-19,150,,,,8906040270200,,,,,
I17349,ALOE VEDA SAFFRON 100GM,ALOE VEDA,Aug-18,75,,,,8906040270613,,,,,
I17344,ALOE VEDA SANDALWOOD&CEDARWOOD OIL 100GM,ALOE VEDA,Aug-18,75,,,,8906040270057,,,,,
I17360,ALOE VEDA STRAWBERRY LIP BALM 10GM,ALOE VEDA,Oct-17,150,,,,8906040270422,,,,,
I17353,ALOEVEDA  ANTI DANDRUFF SHAMPOO 200ML,ALOE VEDA,Feb-19,230,,,,8906040270224,,,,,
I17372,ALOEVEDA  AROMATICROSE TALCUM PWDR 100GM,ALOE VEDA,Jul-17,75,,,,8906040271658,,,,,
I17369,ALOEVEDA  LAVENDER TEATREE OIL F/W 100ML,ALOE VEDA,Feb-19,110,,,,8906040270293,,,,,
I17363,ALOEVEDA CHOCOLATEVANILA &ALOE B/W 300ML,ALOE VEDA,Dec-18,180,,,,8906040270644,,,,,
344918,ALOEVERA JUICE.,ALOE VEDA,Apr-17,320,,,,8906042870224,,,,,
I14191,ALOEVERA VIT-E CREAM,HALDIRAMS,May-18,90,,,,8906038782821,,,,,
I14759,ALOO BHUJIA (HALDIRAMS) 150GM,HALDIRAMS,Dec-19,35,,,,8904004400762,,,,,
I14765,ALOO BHUJIA (HALDIRAMS) 1KG,HALDIRAMS,Apr-17,190,,,,8904004400755,,,,,
I14765,ALOO BHUJIA (HALDIRAMS) 1KG,HALDIRAMS,Dec-18,190,,,,8904004400755,,,,,
I14793,ALOO BHUJIA (HALDIRAMS) 350GM,HALDIRAMS,Dec-19,80,,,,8904004400779,,,,,
I14807,ALOO LACHA (HALDIRAM'S) 100GM,HALDIRAMS,Dec-19,32,,,,8904004402858,,,,,
I18338,ALPENLIEBE POP,ALPENLIBE,Dec-19,3,,,,89002193,,,,,
I01307,AMLA AMRIT LIQUID 65ML,AMLA,Jun-17,5,,,,8904109465130,,,,,
I01308,AMLA CANDY 500GM,AMLA,Nov-17,140,,,,8904109470127,,,,,
