 Code, Item,Brand,Exp.,MRP ,,Discount Price,Discount Percent,Barcode,Manufactureer,Small Image,Large Image,Short Description,Long Description
II8885,PATANJALI LEMON HONEY KANTI SOAP,Patanjali,01-19,19.000,,,,8904109450259    ,8904109450259    ,,,,
II8885,PATANJALI LEMON HONEY KANTI SOAP,Patanjali,08-18,19.000,,,,8904109450259    ,8904109450259    ,,,,
I14145,PATANJALI LEMON SQUASH 750ML,Patanjali,12-19,75.000,,,,8904109445040    ,8904109445040    ,,,,
I14145,PATANJALI LEMON SQUASH 750ML,Patanjali,06-17,75.000,,,,8904109445040    ,8904109445040    ,,,,
I14104,PATANJALI LIP BALM,Patanjali,01-19,25.000,,,,8904109451126    ,8904109451126    ,,,,
I14463,PATANJALI LITCHI JUICE 65ML,Patanjali,12-19,5.000,,,,,,,,,
I14463,PATANJALI LITCHI JUICE 65ML,Patanjali,07-17,5.000,,,,,,,,,
II8875,PATANJALI LITCHI PURE HONEY 500GM,Patanjali,12-22,155.000,,,,8904109440083    ,8904109440083    ,,,,
137221,PATANJALI MALKA MASUR DAL 500GM,Patanjali,05-17,54.000,,,,8904109474095    ,8904109474095    ,,,,
I14089,PATANJALI MANGO JUICE 1LTR,Patanjali,04-17,85.000,,,,8904109465048    ,8904109465048    ,,,,
,PATANJALI MANGO PANNA 650 ML,Patanjali,,80.000,,,,8904109440182    ,8904109440182    ,,,,
I14089,PATANJALI MANGO JUICE 1LTR,Patanjali,01-17,50.000,,,,,,,,,
I18248,PATANJALI MARIE BISCUIT 100GM,Patanjali,08-17,12.000,,,,,,,,,
I06116,PATANJALI MARIE BISCUITS 120GM,Patanjali,12-19,12.000,,,,8902351222242    ,8902351222242    ,,,,
I14084,PATANJALI MARIE BISCUITS 300GM,Patanjali,06-17,30.000,,,,8902351222266    ,8902351222266    ,,,,
I18205,PATANJALI MASALA OATS,Patanjali,12-18,15.000,,,,,,,,,
I15725,PATANJALI MASALA OATS 200GM,Patanjali,10-17,59.000,,,,8904109470998    ,8904109470998    ,,,,
I15725,PATANJALI MASALA OATS 200GM,Patanjali,12-19,59.000,,,,8904109470998    ,8904109470998    ,,,,
I18124,PATANJALI MASALA OATS 400GM,Patanjali,10-17,110.000,,,,8904109471018    ,8904109471018    ,,,,
I18559,PATANJALI METHI ATTA  1KG,Patanjali,06-17,90.000,,,,8904109449338    ,8904109449338    ,,,,
,PATANJALI WHOLE WHEAT ATTA  2KG,Patanjali,,80.000,,,,8904109449277    ,8904109449277    ,,,,
,PATANJALI WHOLE WHEAT ATTA  5KG,Patanjali,,180.000,,,,8904109470240    ,8904109470240    ,,,,
,PATANJALI WHOLE WHEAT ATTA  10 KG,Patanjali,,330.000,,,,8904109470257    ,8904109470257    ,,,,
I01378,PATANJALI MINT TULSI SOAP,Patanjali,04-18,24.000,,,,8904109450204    ,8904109450204    ,,,,
I01378,PATANJALI MINT TULSI SOAP,Patanjali,04-18,24.000,,,,8904109450204    ,8904109450204    ,,,,
I16572,PATANJALI MISSI ATTA 1KG,Patanjali,06-17,65.000,,,,8904109449352    ,8904109449352    ,,,,
I16572,PATANJALI SHARBATI ATTA 1KG,Patanjali,12-19,45.000,,,,8904109449314    ,8904109449314    ,,,,
PO0104,PATANJALI MIX DAL 1KG,Patanjali,05-17,130.000,,,,8904109474170    ,8904109474170    ,,,,
PO191,PATANJALI MIX DAL 500GM,Patanjali,05-17,66.000,,,,8904109474088    ,8904109474088    ,,,,
PO191,PATANJALI MIX DAL 500GM,Patanjali,02-17,66.000,,,,8904109474088    ,8904109474088    ,,,,
LI318,PATANJALI MIX FRUIT JUICE 1000ML,Patanjali,05-17,85.000,,,,,,,,,
I02673,PATANJALI MIXED FRUIT JAM,Patanjali,12-17,70.000,,,,8904109445019    ,8904109445019    ,,,,
I02673,PATANJALI MIXED FRUIT JAM,Patanjali,06-19,70.000,,,,8904109445019    ,8904109445019    ,,,,
I01384,PATANJALI MOGRA SOAP,Patanjali,07-18,25.000,,,,8904109450211    ,8904109450211    ,,,,
I14100,PATANJALI MOISTURIZER 50GM,Patanjali,01-19,75.000,,,,8904109451324    ,8904109451324    ,,,,
I14100,PATANJALI MOISTURIZER 50GM,Patanjali,10-18,75.000,,,,8904109451324    ,8904109451324    ,,,,
053210,PATANJALI MOONG DAL CHILKA,Patanjali,05-17,90.000,,,,8904109474149    ,8904109474149    ,,,,
053210,PATANJALI MOONG DAL CHILKA,Patanjali,04-17,98.000,,,,,,,,,
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,12-19,50.000,,,,8904109474057    ,8904109474057    ,,,,
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,05-17,50.000,,,,8904109474057    ,8904109474057    ,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,12-18,96.000,,,,8904109474156    ,8904109474156    ,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,12-19,96.000,,,,8904109474156    ,8904109474156    ,,,,
017890,PATANJALI MOOSLI PAK 200GM,Patanjali,05-17,260.000,,,,8904109490286    ,8904109490286    ,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,09-17,90.000,,,,8904109463006    ,8904109463006    ,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,06-17,90.000,,,,8904109463006    ,8904109463006    ,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,03-18,60.000,,,,8904109451355    ,8904109451355    ,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,03-18,60.000,,,,8904109451355    ,8904109451355    ,,,,
I01374,PATANJALI MULTANI MITTI SOAP 75GM,Patanjali,11-18,35.000,,,,8904109450228    ,8904109450228    ,,,,
I14146,PATANJALI MULTIFLORA HONEY 250GM,Patanjali,12-19,75.000,,,,8904109440229    ,8904109440229    ,,,,
III462,PATANJALI MUSLEI FRUIT & NUT,Patanjali,12-19,195.000,,,,8904109463013    ,8904109463013    ,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,05-17,130.000,,,,8904109465406    ,8904109465406    ,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,03-18,130.000,,,,8904109465406    ,8904109465406    ,,,,
I17099,PATANJALI MUSTERD OIL POUCH 1LTR,Patanjali,05-17,130.000,,,,8904109465406    ,8904109465406    ,,,,
I17806,PATANJALI NAMKEEN BISCUIT 125GM,Patanjali,12-19,15.000,,,,8902351222297    ,8902351222297    ,,,,
I17109,PATANJALI NAMKEEN BISCUITS 80GM,Patanjali,07-17,10.000,,,,8902351222235    ,8902351222235    ,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,08-17,5.000,,,,8902351222259    ,8902351222259    ,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,12-19,10.000,,,,,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,12-19,5.000,,,,8902351222259    ,8902351222259    ,,,,
I18206,PATANJALI NAMKEEN MOONG DAL,Patanjali,12-17,10.000,,,,8904109443107    ,8904109443107    ,,,,
I14433,PATANJALI NAMKEEN MOONG DAL 200GM,Patanjali,12-19,52.000,,,,,,,,,
II8898,PATANJALI NAT KHAT BISCUIT 40GM,Patanjali,12-19,5.000,,,,8902351222327    ,8902351222327    ,,,,
II8900,PATANJALI NAT KHAT BISCUIT 80GM,Patanjali,10-18,10.000,,,,8902351222334    ,8902351222334    ,,,,
II8865,PATANJALI NEEM & TULSI FACE WASH,Patanjali,06-18,45.000,,,,8904109450457    ,8904109450457    ,,,,
I18204,PATANJALI NEEM TULSI FACE WASH,Patanjali,12-18,70.000,,,,8904109400605    ,8904109400605    ,,,,
II9599,PATANJALI NEEM-ALOE VERA FACE PACK,Patanjali,04-18,60.000,,,,8904109451379    ,8904109451379    ,,,,
I18100,PATANJALI NOODLES CHATPATA FAMILY PACK,Patanjali,11-17,38.000,,,,8904109410000    ,8904109410000    ,,,,
I15797,PATANJALI NOODLES WITH VEGITALES 70GM,Patanjali,06-17,15.000,,,,8904109409981    ,8904109409981    ,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,04-17,15.000,,,,8902351222310    ,8902351222310    ,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,04-17,15.000,,,,8902351222310    ,8902351222310    ,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,07-18,15.000,,,,8902351222310    ,8902351222310    ,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,04-17,10.000,,,,8902351222358    ,8902351222358    ,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,07-17,10.000,,,,8902351222358    ,8902351222358    ,,,,
I14492,PATANJALI OATS 500GM,Patanjali,10-17,110.000,,,,,,,,,
I14097,PATANJALI OLIVE HAND WASH 175ML,Patanjali,04-18,90.000,,,,8904109463273    ,8904109463273    ,,,,
202351,PATANJALI ORANGE ALOE VERA FACE WASH,Patanjali,01-18,45.000,,,,8904109450464    ,8904109450464    ,,,,
II8899,PATANJALI ORANGE DELITE BISCUIT,Patanjali,12-22,10.000,,,,8902351222273    ,8902351222273    ,,,,
I16147,PATANJALI ORANGE JUICE 1L,Patanjali,12-19,85.000,,,,,,,,,
I01389,PATANJALI ORANGE SQUASH 750ML,Patanjali,06-17,75.000,,,,8904109445033    ,8904109445033    ,,,,
I06818,PATANJALI PACHAK AJWAIN WITH ALOEVERA,Patanjali,12-19,46.000,,,,8904109465192    ,8904109465192    ,,,,
I05214,PATANJALI PACHAK ANARDANA,Patanjali,12-19,35.000,,,,8904109465208    ,8904109465208    ,,,,
I07518,PATANJALI PACHAK ANARDANA CHURNA,Patanjali,07-17,35.000,,,,8904109465765    ,8904109465765    ,,,,
I05215,PATANJALI PACHAK HING GOLI,Patanjali,06-18,50.000,,,,8904109465338    ,8904109465338    ,,,,
I15802,PATANJALI PACHAK HING PEDA 200GM,Patanjali,07-17,60.000,,,,8904109465246    ,8904109465246    ,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,10-17,60.000,,,,8904109470233    ,8904109470233    ,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,09-17,60.000,,,,8904109470233    ,8904109470233    ,,,,
I07520,PATANJALI PACHAK JEERA KHATTI MITH  GOLI,Patanjali,05-17,32.000,,,,8904109465451    ,8904109465451    ,,,,
I14094,PATANJALI PACHAK METHI NIMBU,Patanjali,09-17,35.000,,,,8904109465222    ,8904109465222    ,,,,
I14095,PATANJALI PACHAK SHODHIT HARAD,Patanjali,12-19,22.000,,,,8904109491283    ,8904109491283    ,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,09-18,13.000,,,,8904109450099    ,8904109450099    ,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,10-18,13.000,,,,8904109450099    ,8904109450099    ,,,,
II8876,PATANJALI PAPULAR  POWDER 1KG,Patanjali,10-19,46.000,,,,8904109460043    ,8904109460043    ,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,09-19,8.000,,,,8904109465901    ,8904109465901    ,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,09-19,6.000,,,,8904149460074    ,8904149460074    ,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,01-20,12.000,,,,8904109460036    ,8904109460036    ,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,12-20,16.000,,,,8904109443008    ,8904109443008    ,,,,
I01394,PATANJALI PINEAPPLE JAM,Patanjali,06-19,70.000,,,,8904109445309    ,8904109445309    ,,,,
I14090,PATANJALI POPULAR  DETERGENT POWDER 5KG,Patanjali,12-19,225.000,,,,8904109460098    ,8904109460098    ,,,,
I14108,PATANJALI POPULAR POWDER 250GM,Patanjali,02-19,13.000,,,,8904109460067    ,8904109460067    ,,,,
I14106,PATANJALI POPULAR POWDER 2KG,Patanjali,10-19,90.000,,,,,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,09-19,24.000,,,,8904109460050    ,8904109460050    ,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,09-19,24.000,,,,8904109460050    ,8904109460050    ,,,,
I13941,PATANJALI POWER VITA JAR,Patanjali,08-17,205.000,,,,8904109470387    ,8904109470387    ,,,,
I17392,PATANJALI POWERVITA 100GM,Patanjali,12-18,45.000,,,,8904109471025    ,8904109471025    ,,,,
I16317,PATANJALI POWERVITA REFIL,Patanjali,08-17,190.000,,,,8904109470424    ,8904109470424    ,,,,
I15976,PATANJALI PRADASUDHA SYP,Patanjali,06-18,75.000,,,,,,,,,
I14154,PATANJALI PREMIUM POWDER 500GM,Patanjali,10-17,95.000,,,,8904109463181    ,8904109463181    ,,,,
I01400,PATANJALI PURE HONEY,Patanjali,12-19,135.000,,,,8904109449222    ,8904109449222    ,,,,
II8891,PATANJALI PURE HONEY .,Patanjali,12-17,70.000,,,,8904109449215    ,8904109449215    ,,,,
I15800,PATANJALI RAJMA 1KG,Patanjali,12-19,96.000,,,,8904109474132    ,8904109474132    ,,,,
141445,PATANJALI RAJMA 500GM,Patanjali,12-19,65.000,,,,8904109474040    ,8904109474040    ,,,,
I13945,PATANJALI RED CHILLI POWDER 200GM,Patanjali,12-19,60.000,,,,8904109463242    ,8904109463242    ,,,,
I18141,PATANJALI RICE BRAN OIL,Patanjali,11-17,115.000,,,,8904109410307    ,8904109410307    ,,,,
I18208,PATANJALI ROASTED CHANA PAPAD,Patanjali,12-18,45.000,,,,8904109443060    ,8904109443060    ,,,,
I14151,PATANJALI ROSE BODY CLEANSER 125GM,Patanjali,12-18,45.000,,,,8904109420597    ,8904109420597    ,,,,
I14101,PATANJALI ROSE FACE WASH 60GM,Patanjali,04-18,45.000,,,,8904109451003    ,8904109451003    ,,,,
I16870,PATANJALI ROZANA BASMATI RICE 1KG,Patanjali,12-18,110.000,,,,,,,,,
I17885,PATANJALI ROZANA BASMATI RICE 5KG,Patanjali,12-18,395.000,,,,8904109467929    ,8904109467929    ,,,,
I01391,PATANJALI SALT,Patanjali,03-18,12.000,,,,8904109461026    ,8904109461026    ,,,,
I16871,PATANJALI SAMPPORNA TRADITIONAL BASMATI,Patanjali,10-18,790.000,,,,8904109467899    ,8904109467899    ,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,12-18,160.000,,,,8904109467806    ,8904109467806    ,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,11-18,160.000,,,,8904109467806    ,8904109467806    ,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,11-18,790.000,,,,8904109467882    ,8904109467882    ,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,10-18,790.000,,,,8904109467882    ,8904109467882    ,,,,
I16236,PATANJALI SAUNDARYA ALOE VERA GEL,Patanjali,05-18,50.000,,,,,,,,,
I18089,PATANJALI SAUNDARYA BODY LOTION,Patanjali,12-18,100.000,,,,8904109451065    ,8904109451065    ,,,,
I18661,PATANJALI SAUNDARYA BODY LOTION 200ML,Patanjali,03-19,180.000,,,,8904109400759    ,8904109400759    ,,,,
I18662,PATANJALI SAUNDARYA BODY LOTION 400ML,Patanjali,11-19,350.000,,,,8904109400766    ,8904109400766    ,,,,
092055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,08-18,40.000,,,,8904109400674    ,8904109400674    ,,,,
092055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,08-18,40.000,,,,8904109400674    ,8904109400674    ,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,01-19,60.000,,,,8904109450426    ,8904109450426    ,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,12-18,60.000,,,,8904109450426    ,8904109450426    ,,,,
I18002,PATANJALI SAUNDARYA NEEM TULASI FACE WAS,Patanjali,12-18,70.000,,,,8904109400605    ,8904109400605    ,,,,
I14093,PATANJALI SENSITICVE TOOTH BRUSH,Patanjali,03-19,30.000,,,,8904109401268    ,8904109401268    ,,,,
I16873,PATANJALI SHAKTHI XXL BASMATI RICE 5KG,Patanjali,10-18,540.000,,,,8904109467875    ,8904109467875    ,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,04-18,55.000,,,,8904109470851    ,8904109470851    ,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,05-18,55.000,,,,8904109470851    ,8904109470851    ,,,,
I18001,PATANJALI SHISHU CARE BODY CLEANSER 75GM,Patanjali,12-18,45.000,,,,8904109449895    ,8904109449895    ,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,10-18,75.000,,,,8904109449857    ,8904109449857    ,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,10-18,75.000,,,,8904109449857    ,8904109449857    ,,,,
I16670,PATANJALI SHISHU CARE CREAM,Patanjali,10-18,40.000,,,,8904109449871    ,8904109449871    ,,,,
III672,PATANJALI SOAN PAPTDI ELAICHI 250GM,Patanjali,12-19,55.000,,,,8904109405501    ,8904109405501    ,,,,
I17134,PATANJALI SONA MASOORI RICE 10KG,Patanjali,12-18,575.000,,,,8904109467943    ,8904109467943    ,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,11-18,320.000,,,,8904109467936    ,8904109467936    ,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,12-18,320.000,,,,8904109467936    ,8904109467936    ,,,,
I17256,PATANJALI SOUNA MASOORI RICE 25KG,Patanjali,12-18,1395.000,,,,,,,,,
,PATANJALI SOUNDARYA AGING CREAM 50 GM,Patanjali,,700.000,,,,8904109400544    ,8904109400544    ,,,,
I14390,PATANJALI SOUNDARYA AGING CREAM 15GM,Patanjali,09-18,300.000,,,,8904109400698    ,8904109400698    ,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,10-18,35.000,,,,8904109400667    ,8904109400667    ,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,07-18,35.000,,,,8904109400667    ,8904109400667    ,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,11-18,35.000,,,,8904109400667    ,8904109400667    ,,,,
I02122,PATANJALI SPICES  BLACK PEPPER POWDER,Patanjali,05-17,125.000,,,,8904109470325    ,8904109470325    ,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,12-19,120.000,,,,8904109470271    ,8904109470271    ,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,07-17,120.000,,,,8904109470271    ,8904109470271    ,,,,
I14641,PATANJALI SPICES CAROM SEEDS 100GM,Patanjali,08-17,38.000,,,,,,,,,
I14641,PATANJALI SPICES CAROM SEEDS 100GM,Patanjali,07-17,38.000,,,,,,,,,
I02123,PATANJALI SPICES FENUGREEK WHOLE SEEDS,Patanjali,11-17,20.000,,,,8904109470462    ,8904109470462    ,,,,
I01414,PATANJALI SPICES GARAM MASALA,Patanjali,11-17,65.000,,,,8904109465178    ,8904109465178    ,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,03-18,100.000,,,,8904109450358    ,8904109450358    ,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,03-18,100.000,,,,8904109450358    ,8904109450358    ,,,,
I16723,PATANJALI SUPER  MILK BAR & ALMOND RS.15,Patanjali,07-17,15.000,,,,8904109469909    ,8904109469909    ,,,,
I18372,PATANJALI SUPER BASMATI RICE 1KG,Patanjali,01-19,110.000,,,,8904109467783    ,8904109467783    ,,,,
II8867,PATANJALI SUPER DISHWASH BAR,Patanjali,01-20,10.000,,,,8904109460012    ,8904109460012    ,,,,
I16719,PATANJALI SUPER STAR COW MILK BAR,Patanjali,12-19,30.000,,,,8904109469985    ,8904109469985    ,,,,
I01419,PATANJALI SWASARI PRAVAHI 250ML,Patanjali,12-19,50.000,,,,8904049100603    ,8904049100603    ,,,,
I18472,PATANJALI TIBAR BASMATI RICE,Patanjali,12-19,400.000,,,,8904109467844    ,8904109467844    ,,,,
II9596,PATANJALI TOMATO KETCHUP,Patanjali,09-17,70.000,,,,8904109463341    ,8904109463341    ,,,,
I18468,PATANJALI TOMATO KETCHUP (ONION)1KG,Patanjali,12-19,120.000,,,,8904109420658    ,8904109420658    ,,,,
I15726,PATANJALI TOMATO OATS 200GM,Patanjali,05-17,59.000,,,,8904109471001    ,8904109471001    ,,,,
,PATANJALI TOMATO OATS 400GM,Patanjali,,110.000,,,,8904109471056    ,8904109471056    ,,,,
33630,PATANJALI TONGUE CLEANER,Patanjali,08-26,35.000,,,,8904109401251    ,8904109401251    ,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,11-43,10.000,,,,8904109401213    ,8904109401213    ,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,11-26,10.000,,,,8904109401213    ,8904109401213    ,,,,
II8894,PATANJALI TRIPLE ACTION SOFT BRUSH,Patanjali,12-19,25.000,,,,8904109401176    ,8904109401176    ,,,,
I14394,PATANJALI TURMERIC POWDER 500GM,Patanjali,07-17,105.000,,,,8904109463495    ,8904109463495    ,,,,
,PATANJALI TURMERIC POWDER 200GM,Patanjali,,40.000,,,,8904109463228    ,8904109463228    ,,,,
,PATANJALI TURMERIC POWDER 100GM,Patanjali,,24.000,,,,8904109470448    ,8904109470448    ,,,,
I18446,PATANJALI URAD CHILKA 500GM,Patanjali,06-17,67.000,,,,8904109474323    ,8904109474323    ,,,,
I18488,PATANJALI URAD DHULI 1KG,Patanjali,07-17,144.000,,,,8904109474224    ,8904109474224    ,,,,
I18487,PATANJALI URAD DHULI 500GM,Patanjali,07-17,73.000,,,,8904109474286    ,8904109474286    ,,,,
I18485,PATANJALI URAD WHOLE 1KG,Patanjali,05-17,118.000,,,,8904109474248    ,8904109474248    ,,,,
I18408,PATANJALI URAD WHOLE 500GM,Patanjali,05-17,60.000,,,,8904109474293    ,8904109474293    ,,,,
I13946,PATANJALI WHOLE MILK POWDER 200GM,Patanjali,11-17,65.000,,,,8904109470059    ,8904109470059    ,,,,
I14149,PATANJALI WHOLE MILK POWDER 500GM,Patanjali,06-19,160.000,,,,8904109470394    ,8904109470394    ,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,11-18,55.000,,,,8904109400230    ,8904109400230    ,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,11-18,55.000,,,,8904109400230    ,8904109400230    ,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,01-19,160.000,,,,8904109467813    ,8904109467813    ,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,12-18,160.000,,,,8904109467813    ,8904109467813    ,,,,
I01298,PATANLALI ALOEVERA GEL 150ML,Patanjali,03-18,80.000,,,,8904109400353    ,8904109400353    ,,,,
